slug,code_commune,nom_ville,code_postal,note_globale,environnement,transports,securite,sante,sports_et_loisirs,culture,enseignement,commerces,qualite_de_vie
montluel_1262,1262,Montluel,1120,6.45,5.62,7.15,5.92,5.46,6.62,6.08,6.31,7.0,6.62
montmerle-sur-saone_1263,1263,Montmerle Sur Saone,1090,7.0,8.0,4.0,6.0,6.0,6.0,5.0,6.0,7.0,8.0
nantua_1269,1269,Nantua,1130,6.72,8.0,3.8,5.0,4.8,7.4,7.0,8.0,5.8,7.2
ornex_1281,1281,Ornex,1210,4.38,2.0,2.0,6.0,1.0,2.0,2.0,5.0,2.0,6.0
oyonnax_1283,1283,Oyonnax,1100,4.18,5.57,3.28,3.0,3.77,5.69,4.23,5.48,4.28,3.95
peronnas_1289,1289,Peronnas,1960,6.84,8.0,5.33,6.67,5.67,6.67,6.33,6.33,5.67,7.33
prevessin-moens_1313,1313,Prevessin Moens,1280,6.26,9.0,4.0,7.0,2.5,6.5,4.5,6.0,4.5,7.0
replonges_1320,1320,Replonges,1620,8.06,8.0,3.0,9.0,6.0,9.0,9.0,7.0,6.0,9.0
reyrieux_1322,1322,Reyrieux,1600,5.71,5.23,3.62,5.0,6.69,6.31,5.69,6.62,5.38,5.85
saint-denis-les-bourg_1344,1344,Saint Denis Les Bourg,1000,6.09,6.4,4.8,5.6,3.8,6.2,3.8,6.0,6.4,6.8
saint-genis-pouilly_1354,1354,Saint Genis Pouilly,1630,6.07,5.5,5.92,5.08,3.58,6.0,6.0,6.5,7.17,6.42
saint-maurice-de-beynost_1376,1376,Saint Maurice De Beynost,1700,7.79,8.5,7.5,7.0,8.0,8.5,5.5,6.5,5.0,8.5
thoiry_1419,1419,Thoiry,1710,5.56,6.0,4.0,5.0,4.0,4.5,5.5,6.0,6.0,6.0
trevoux_1427,1427,Trevoux,1600,7.21,7.19,4.75,6.31,7.63,7.06,6.56,7.38,5.94,7.81
villars-les-dombes_1443,1443,Villars Les Dombes,1330,6.31,6.71,5.29,5.86,7.43,7.43,5.43,5.86,3.14,6.71
villieu-loyes-mollon_1450,1450,Villieu Loyes Mollon,1800,6.38,6.0,3.0,8.0,8.0,3.0,4.0,7.0,7.0,7.0
